brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,image_folder_name,image_folder_path,image_count
2019_anessa,Anessa Delicate On-the-go Bundle,86981,150,Rp 796.000,,https://www.sociolla.com/sunscreen/58639-anessa-delicate-on-the-go-bundle,2022-09-08T16:38:25.325Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,90,2019_anessa_86981,SafeCart_Dataset/images/2019_anessa_86981,5
2019_anessa,Anessa Delicate UV Protection Bundle,86980,130,Rp 695.000,,https://www.sociolla.com/sunscreen/58638-anessa-delicate-uv-protection-bundle,2022-09-08T15:57:23.155Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,256,2019_anessa_86980,SafeCart_Dataset/images/2019_anessa_86980,6
2019_anessa,New Perfect UV Sunscreen Skincare Gel,91297,80,Rp 403.000,"""90 ml"": 403000",https://www.sociolla.com/sunscreen/62955-new-perfect-uv-sunscreen-skincare-gel,2022-06-09T02:58:44.753Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.669254658385093,160,"""star_effectiveness"": 4.801242236024844; ""star_packaging"": 4.84472049689441; ""star_texture"": 4.695652173913044; ""star_value_for_money"": 4.3354037267080745",156,25,8,128,872,2019_anessa_91297,SafeCart_Dataset/images/2019_anessa_91297,3
2019_anessa,Moisture UV Sunscreen Mild Gel,84228,80,Rp 403.000,"""90 gr"": 403000",https://www.sociolla.com/sunscreen/55886-moisture-uv-sunscreen-mild-gel,2023-04-18T06:46:17.074Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.560416666666667,133,"""star_effectiveness"": 4.658333333333333; ""star_packaging"": 4.8; ""star_texture"": 4.558333333333334; ""star_value_for_money"": 4.225",111,23,12,85,860,2019_anessa_84228,SafeCart_Dataset/images/2019_anessa_84228,7
2019_anessa,ANESSA Trial Set Gold Gel,106362,80,Rp 403.000,,https://www.sociolla.com/sunscreen/78020-anessa-trial-set-gold-gel,2023-09-20T04:17:11.589Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.958333333333333,6,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.833333333333333",6,0,0,6,23,2019_anessa_106362,SafeCart_Dataset/images/2019_anessa_106362,6
2019_anessa,Twinpack New Brightening Uv Sunscreen Gel,93059,160,Rp 806.000,,https://www.sociolla.com/sunscreen/64717-twinpack-new-brightening-uv-sunscreen-gel,2022-07-29T08:57:31.318Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,81,2019_anessa_93059,SafeCart_Dataset/images/2019_anessa_93059,5
2019_anessa,Twinpack New Perfect Uv Sunscreen Skincare Gel,93058,160,Rp 806.000,,https://www.sociolla.com/sunscreen/64716-twinpack-new-perfect-uv-sunscreen-skincare-gel,2022-07-29T09:06:22.229Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,207,2019_anessa_93058,SafeCart_Dataset/images/2019_anessa_93058,6
2019_anessa,Triple Pack  UV Sunscreen Skincare Milk 60ml,109132,290,Rp 1.482.000,,https://www.sociolla.com/sunscreen/80790-triple-pack-uv-sunscreen-skincare-milk-60ml,2023-12-06T08:45:49.599Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,2019_anessa_109132,SafeCart_Dataset/images/2019_anessa_109132,7
2019_anessa,Sun-energized Ultimate Bundle,100688,200,Rp 1.037.000,,https://www.sociolla.com/skin-care-set/72346-sun-energized-ultimate-bundle,2022-12-11T17:25:36.049Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,24,2019_anessa_100688,SafeCart_Dataset/images/2019_anessa_100688,7
2019_anessa,Twinpack New Perfect Uv Sunscreen Skincare Milk,93056,190,Rp 988.000,,https://www.sociolla.com/sunscreen/64714-twinpack-new-perfect-uv-sunscreen-skincare-milk,2022-07-29T09:06:53.631Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,222,2019_anessa_93056,SafeCart_Dataset/images/2019_anessa_93056,5
2019_anessa,Anessa Perfect Beauty UV Kit,90153,230,Rp 1.199.000,,https://www.sociolla.com/sunscreen/61811-perfect-beauty-uv-kit,2022-09-28T15:01:56.186Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,22,2019_anessa_90153,SafeCart_Dataset/images/2019_anessa_90153,2
2019_anessa,Perfect Protection Kit,90151,270,Rp 1.391.000,,https://www.sociolla.com/sunscreen/61809-perfect-protection-kit,2022-06-27T08:15:01.140Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,261,2019_anessa_90151,SafeCart_Dataset/images/2019_anessa_90151,5
2019_anessa,Anessa Perfect On-The-Go Kit,90150,250,Rp 1.290.000,,https://www.sociolla.com/sunscreen/61808-perfect-on-the-go-kit,2022-09-22T19:14:07.046Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,36,2019_anessa_90150,SafeCart_Dataset/images/2019_anessa_90150,3
2019_anessa,Anessa Best Selling Kit,90149,230,Rp 1.199.000,,https://www.sociolla.com/sunscreen/61807-best-selling-kit,2022-07-05T08:32:19.287Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,48,2019_anessa_90149,SafeCart_Dataset/images/2019_anessa_90149,3
2019_anessa,Ultimate UV Protection Set,88371,150,Rp 796.000,,https://www.sociolla.com/sunscreen/60029-ultimate-uv-protection-set,2022-09-08T16:11:23.803Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,208,2019_anessa_88371,SafeCart_Dataset/images/2019_anessa_88371,3
2019_anessa,UV Triple Defense Duo,75376,130,Rp 695.000,,https://www.sociolla.com/default-category/28559-uv-triple-defense-duo,2022-05-25T16:09:38.777Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,375,2019_anessa_75376,SafeCart_Dataset/images/2019_anessa_75376,8
2019_anessa,Triple Pack  UV Sunscreen Skincare Milk 20ml,109133,120,Rp 609.000,,https://www.sociolla.com/sunscreen/80791-triple-pack-uv-sunscreen-skincare-milk-20ml,2023-12-06T08:46:25.717Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,2019_anessa_109133,SafeCart_Dataset/images/2019_anessa_109133,3
2019_anessa,UV Radiant Glow kit,100683,200,Rp 1.046.000,,https://www.sociolla.com/skin-care-set/72341-uv-radiant-glow-kit,2022-12-11T17:24:46.242Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,52,2019_anessa_100683,SafeCart_Dataset/images/2019_anessa_100683,5
2019_anessa,Sun-energized Essentials,100669,140,Rp 744.000,,https://www.sociolla.com/skin-care-set/72327-sun-energized-essentials,2022-12-11T17:22:40.928Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,10,2019_anessa_100669,SafeCart_Dataset/images/2019_anessa_100669,4
2019_anessa,Beauty Sunscreen Bundle,90148,120,Rp 604.000,,https://www.sociolla.com/sunscreen/61806-beauty-sunscreen-bundle,2022-07-05T08:42:17.037Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,119,2019_anessa_90148,SafeCart_Dataset/images/2019_anessa_90148,7
2019_anessa,Twinpack Anessa Perfect UV Milk 20ml,87904,80,Rp 402.000,,https://www.sociolla.com/sunscreen/59562-twinpack-anessa-perfect-uv-milk-20ml,2022-06-30T17:16:02.965Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 4; ""star_value_for_money"": 4",1,1,0,0,328,2019_anessa_87904,SafeCart_Dataset/images/2019_anessa_87904,3
2019_anessa,Anessa Moist & Gentle Protection Bundle,86982,120,Rp 604.000,,https://www.sociolla.com/sunscreen/58640-anessa-moist-and-gentle-protection-bundle,2022-09-08T15:53:40.859Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,96,2019_anessa_86982,SafeCart_Dataset/images/2019_anessa_86982,1
2019_anessa,All-Day UV Protection Sets,75377,100,Rp 503.000,,https://www.sociolla.com/default-category/28560-all-day-uv-protection-sets,2022-06-05T16:41:20.040Z,Skin Care Set,Skincare; Skin Care Set; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,3.5,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_value_for_money"": 4",1,0,0,1,376,2019_anessa_75377,SafeCart_Dataset/images/2019_anessa_75377,2
2019_anessa,Day Serum,91300,100,Rp 543.000,"""30 ml"": 543000",https://www.sociolla.com/sunscreen/62958-day-serum,2022-11-30T17:07:45.039Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.6477272727272725,20,"""star_effectiveness"": 4.7727272727272725; ""star_packaging"": 4.818181818181818; ""star_texture"": 4.7727272727272725; ""star_value_for_money"": 4.2272727272727275",21,1,3,18,136,2019_anessa_91300,SafeCart_Dataset/images/2019_anessa_91300,8
2019_anessa,Duo Moisturizing For Plump Skin,100676,180,Rp 946.000,,https://www.sociolla.com/skin-care-set/72334-duo-moisturizing-for-plump-skin,2022-12-11T17:23:28.195Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,11,2019_anessa_100676,SafeCart_Dataset/images/2019_anessa_100676,8
2019_anessa,Youthful On-the-go Kit,100674,160,Rp 845.000,,https://www.sociolla.com/skin-care-set/72332-youthful-on-the-go-kit,2022-12-11T17:23:05.675Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,7,2019_anessa_100674,SafeCart_Dataset/images/2019_anessa_100674,9
2019_anessa,UV brightening Duo,100679,180,Rp 946.000,,https://www.sociolla.com/skin-care-set/72337-uv-brightening-duo,2022-12-11T17:24:13.481Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,18,2019_anessa_100679,SafeCart_Dataset/images/2019_anessa_100679,6
2019_anessa,Mom & Baby UV Essential,100677,180,Rp 946.000,,https://www.sociolla.com/skin-care-set/72335-mom-and-baby-uv-essential,2022-12-11T17:23:48.227Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,7,2019_anessa_100677,SafeCart_Dataset/images/2019_anessa_100677,6
2019_anessa,Anessa Brightening UV Protection Set,87936,140,Rp 705.000,,https://www.sociolla.com/sunscreen/59594-anessa-whitening-uv-protection-set,2022-09-23T01:43:39.050Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,93,2019_anessa_87936,SafeCart_Dataset/images/2019_anessa_87936,3
2019_anessa,Triple Pack UV Sunscreen Skincare Gel,109135,240,Rp 1.209.000,,https://www.sociolla.com/sunscreen/80793-triple-pack-uv-sunscreen-skincare-gel,2023-12-06T08:47:46.096Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,2019_anessa_109135,SafeCart_Dataset/images/2019_anessa_109135,3
2019_anessa,Triple Pack UV Sunscreen Skincare Spray,109134,180,Rp 906.000,,https://www.sociolla.com/sunscreen/80792-triple-pack-uv-sunscreen-skincare-spray,2023-12-06T08:47:13.426Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,2019_anessa_109134,SafeCart_Dataset/images/2019_anessa_109134,6
15689_anua,Heartleaf 77% Soothing Toner,106748,150,Rp 329.000 - Rp 799.000,,https://www.sociolla.com/toner/78406-heartleaf-77-soothing-toner,2023-10-17T09:37:39.903Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.732142857142857,14,"""star_effectiveness"": 4.714285714285714; ""star_packaging"": 4.857142857142857; ""star_texture"": 4.857142857142857; ""star_value_for_money"": 4.5",14,2,0,12,740,15689_anua_106748,SafeCart_Dataset/images/15689_anua_106748,10
15689_anua,Heartleaf Daily Lotion,106752,110,Rp 599.000,,https://www.sociolla.com/face-cream-lotion/78410-heartleaf-daily-lotion,2023-10-17T09:39:14.005Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,121,15689_anua_106752,SafeCart_Dataset/images/15689_anua_106752,9
15689_anua,Watery Tone Up Cream,106754,70,Rp 399.000,,https://www.sociolla.com/tinted-moisturizer/78412-watery-tone-up-cream,2023-10-17T09:39:37.384Z,Tinted Moisturizer,Makeup; Face; Tinted Moisturizer,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,49,15689_anua_106754,SafeCart_Dataset/images/15689_anua_106754,8
15689_anua,Heartleaf Clear Pad,106751,110,Rp 599.000,,https://www.sociolla.com/toner/78409-heartleaf-clear-pad,2023-11-29T14:04:49.618Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.0,1,"""star_effectiveness"": 4; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 2",1,1,0,0,42,15689_anua_106751,SafeCart_Dataset/images/15689_anua_106751,8
15689_anua,Heartleaf Acne Facial Cleanser,106750,70,Rp 399.000,,https://www.sociolla.com/face-wash/78408-heartleaf-acne-facial-cleanser,2023-12-04T09:29:22.470Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,5,15689_anua_106750,SafeCart_Dataset/images/15689_anua_106750,6
15689_anua,Heartleaf 80% Soothing Ampoule,106749,90,Rp 499.000,,https://www.sociolla.com/toner/78407-heartleaf-80-soothing-ampoule,2023-12-04T09:25:57.348Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,3,15689_anua_106749,SafeCart_Dataset/images/15689_anua_106749,7
15689_anua,Heartleaf 70% Soothing Cream,106746,110,Rp 599.000,,https://www.sociolla.com/face-cream-lotion/78404-heartleaf-70-soothing-cream,2023-12-04T09:17:03.058Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,1,15689_anua_106746,SafeCart_Dataset/images/15689_anua_106746,9
15689_anua,Heartleaf 77% Soothing Sheet Mask,106747,110,Rp 599.000,,https://www.sociolla.com/sheet-mask/78405-heartleaf-77-soothing-sheet-mask,2023-12-04T09:23:26.163Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,15689_anua_106747,SafeCart_Dataset/images/15689_anua_106747,10
15689_anua,Green Tangerine Vita Dark Spot Mask,106745,110,Rp 599.000,,https://www.sociolla.com/sheet-mask/78403-green-tangerine-vita-dark-spot-mask,2023-12-04T09:13:41.564Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,0,15689_anua_106745,SafeCart_Dataset/images/15689_anua_106745,10
814_argavell,Argan Shampoo,70732,10,Rp 89.000,"""240 ml"": 89000",https://www.sociolla.com/shampoo/23912-argan-shampoo,2023-05-03T01:37:58.300Z,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.576007326007327,270,"""star_effectiveness"": 4.43956043956044; ""star_packaging"": 4.641025641025641; ""star_texture"": 4.7655677655677655; ""star_value_for_money"": 4.457875457875458",249,50,30,193,916,814_argavell_70732,SafeCart_Dataset/images/814_argavell_70732,2
814_argavell,Argan Complete Set,74590,40,Rp 219.000,,https://www.sociolla.com/hair-care-set/27770-argan-complete-set,2023-01-09T06:24:22.539Z,Hair Care Set,Hair Care; Hair Care Set; Hair Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,112,814_argavell_74590,SafeCart_Dataset/images/814_argavell_74590,9
814_argavell,Argan Hair Care Set,74589,30,Rp 178.000,,https://www.sociolla.com/shampoo/27769-argan-hair-care-set,2022-06-27T01:31:51.209Z,Shampoo,Hair Care; Shampoo; Shampoo,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,125,814_argavell_74589,SafeCart_Dataset/images/814_argavell_74589,9
814_argavell,100% Organic Argan Oil,70731,20,Rp 130.000,"""20 ml"": 130000",https://www.sociolla.com/hair-oil/23911-100-organic-argan-oil,2022-08-10T12:24:55.039Z,Hair Oil,Hair Care; Hair Treatment; Hair Oil,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.678260869565217,113,"""star_effectiveness"": 4.730434782608696; ""star_packaging"": 4.721739130434782; ""star_texture"": 4.765217391304348; ""star_value_for_money"": 4.495652173913044",109,20,7,88,1132,814_argavell_70731,SafeCart_Dataset/images/814_argavell_70731,9
814_argavell,Superfood Gentle Cleanser,98024,20,Rp 119.000,"""100ml"": 119000",https://www.sociolla.com/face-wash/69682-superfood-gentle-cleanser,2022-09-08T10:56:06.322Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9,3,"""star_effectiveness"": 4.8; ""star_packaging"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,15,814_argavell_98024,SafeCart_Dataset/images/814_argavell_98024,8
814_argavell,Argan Body Care Set,74588,50,Rp 260.000,,https://www.sociolla.com/default-category/27768-argan-body-care-set,2022-12-01T09:41:54.659Z,Body Oil,Body Oil; Bath & Body; Body Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,67,814_argavell_74588,SafeCart_Dataset/images/814_argavell_74588,9
2086_ariul,Pack of 6 - 7Days Mask Green Tea+S,90681,20,Rp 132.000,,https://www.sociolla.com/sheet-mask/62339-pack-of-6-7days-mask-green-tea-s,2022-08-13T08:16:26.675Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,727,2086_ariul_90681,SafeCart_Dataset/images/2086_ariul_90681,6
2086_ariul,SPECIAL KIT 7Days Glow & Brightening (Serum + 2pcs Mask Duo + 2pcs Sheetmask),104679,40,Rp 202.000,,https://www.sociolla.com/face-serum/76337-special-kit-7days-glow-and-brightening-serum-2pcs-mask-duo-2pcs-sheetmask,2023-06-06T04:01:13.724Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,22,2086_ariul_104679,SafeCart_Dataset/images/2086_ariul_104679,10
2086_ariul,Easy Glow Brightening (Sheet Mask + Wash off Mask),101620,20,Rp 124.500,,https://www.sociolla.com/skin-care-set/73278-easy-glow-brightening-sheet-mask-wash-off-mask,2023-02-01T08:59:15.770Z,Skin Care Set,Skincare; Skin Care Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,46,2086_ariul_101620,SafeCart_Dataset/images/2086_ariul_101620,7
